AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
e9cf4418-8530-4e8a-846f-fbbe885bbcad,V8QOXTK6,Doordash,INR,CAN,12-Oct-2023,,2023-10-12T08:00:00,457.01,,
018faf0a-4204-4cb4-821b-9f9bae5c231f,8OO0WLJJ,reliance,GBP,AUS,12-Oct-2023,ipad,2023-10-12T08:00:00,30.74,,
11e138fa-2641-4596-8c31-c8e145734689,F4F2D65J,imapaz,EUR,CAN,12-Oct-2023,macbook,2023-10-12T08:00:00,413.12,door,prevent
7b4800fe-74ba-42eb-b28c-741e679685d5,V8QOXTK6,Doordash,JPY,GBR,12-Oct-2023,ipad,2023-10-12T08:00:00,980.26,,assume
bfd9dcfb-e6c7-4fca-801e-e9360c329120,B7GIZPF6,uber,INR,GBR,12-Oct-2023,,2023-10-12T08:00:00,684.61,force,
b0326bac-666c-4246-b914-f1bb58179f17,MB4KPTU2,Amazon,INR,USA,12-Oct-2023,,2023-10-12T08:00:00,19.16,doctor,third
e0205c7e-c793-4b1f-8335-0e3647c54186,V8QOXTK6,Doordash,JPY,GBR,12-Oct-2023,ipad,2023-10-12T08:00:00,793.5,only,son
9a7f7f47-9197-4ead-acf0-f3bdc44e2872,8OO0WLJJ,reliance,GBP,CAN,12-Oct-2023,,2023-10-12T08:00:00,727.77,myself,
afcfc811-e163-4785-99a7-76f63209715b,8OO0WLJJ,reliance,INR,GBR,12-Oct-2023,watch,2023-10-12T08:00:00,863.84,start,
f8517ca9-972b-493e-86ac-cb917884e65b,F4F2D65J,imapaz,EUR,IND,12-Oct-2023,ipad,2023-10-12T08:00:00,108.65,state,
b20071cd-4a81-4749-9468-276bec3020c2,F4F2D65J,imapaz,USD,IND,12-Oct-2023,,2023-10-12T08:00:00,149.92,way,
fb3b1c1c-6989-45be-ac8a-e4ef6e14a104,V8QOXTK6,Doordash,USD,GBR,12-Oct-2023,,2023-10-12T08:00:00,437.69,,tell
8f36add4-955f-43d3-852e-62a559f20227,V8QOXTK6,Doordash,USD,AUS,12-Oct-2023,,2023-10-12T08:00:00,216.89,,check
a2d26ebc-2db7-4162-8722-b1968d1256ac,MB4KPTU2,Amazon,INR,IND,12-Oct-2023,iPhone,2023-10-12T08:00:00,236.35,writer,determine
11e138fa-2641-4596-8c31-c8e145734689,MB4KPTU2,Amazon,INR,GBR,12-Oct-2023,,2023-10-12T08:00:00,122.14,,person
7b4800fe-74ba-42eb-b28c-741e679685d5,B7GIZPF6,uber,JPY,USA,12-Oct-2023,macbook,2023-10-12T08:00:00,346.95,those,
daa181fd-3d61-4c83-915f-2746b654a42e,B7GIZPF6,uber,GBP,CAN,12-Oct-2023,iPhone,2023-10-12T08:00:00,501.02,like,ahead
d9e16d81-57c1-4a92-98fd-ef5b891de9e0,F4F2D65J,imapaz,GBP,IND,12-Oct-2023,,2023-10-12T08:00:00,612.2,laugh,chance
aea3fc7c-4af9-424f-8543-8b0420d4c9b3,V8QOXTK6,Doordash,JPY,GBR,12-Oct-2023,,2023-10-12T08:00:00,214.31,,machine
2eb8b6bf-52d7-42db-9623-40a00afc7e50,MB4KPTU2,Amazon,USD,CAN,12-Oct-2023,,2023-10-12T08:00:00,122.4,best,walk
