AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
aa1ba393-8166-430d-9e4e-139f657d9f37,8OO0WLJJ,reliance,GBP,GBR,12-Oct-2023,,2023-10-12T15:00:00,156.78,citizen,
52f3eb0b-0f48-456a-b6ce-f1b0ef76a439,F4F2D65J,imapaz,GBP,GBR,12-Oct-2023,ipad,2023-10-12T15:00:00,840.87,,yeah
062d2cfc-d21b-45a9-967b-39ff86fbf184,8OO0WLJJ,reliance,JPY,USA,12-Oct-2023,,2023-10-12T15:00:00,384.2,,
5b96c8fd-64e4-4ec0-b26c-23833c3ebe82,B7GIZPF6,uber,USD,IND,12-Oct-2023,iPhone,2023-10-12T15:00:00,934.46,concern,
4515481c-2336-490f-9128-f40431cdce3f,V8QOXTK6,Doordash,GBP,GBR,12-Oct-2023,iPhone,2023-10-12T15:00:00,310.32,agency,
bcdd416f-7231-4be7-9d6e-414e1f3eb932,V8QOXTK6,Doordash,JPY,IND,12-Oct-2023,iPhone,2023-10-12T15:00:00,19.51,score,choice
f338bea5-d7cf-46bc-bb72-a99183c9c083,F4F2D65J,imapaz,EUR,USA,12-Oct-2023,ipad,2023-10-12T15:00:00,531.82,,
23406436-442f-4ad9-a299-9fc823d2a0dd,F4F2D65J,imapaz,EUR,GBR,12-Oct-2023,,2023-10-12T15:00:00,844.2,,history
d0f8f276-cb72-49cc-a8ee-b8266071340b,V8QOXTK6,Doordash,EUR,USA,12-Oct-2023,,2023-10-12T15:00:00,586.66,,benefit
830c4448-c3f4-439d-be77-0e5d623b3147,F4F2D65J,imapaz,INR,USA,12-Oct-2023,macbook,2023-10-12T15:00:00,277.6,,share
b85ab238-c962-4715-93c8-892b7982e9e5,V8QOXTK6,Doordash,GBP,USA,12-Oct-2023,iPhone,2023-10-12T15:00:00,401.52,,large
15451c72-c9b5-4ac0-a9bd-dd2915d6ae78,B7GIZPF6,uber,JPY,GBR,12-Oct-2023,macbook,2023-10-12T15:00:00,561.37,,investment
86da1abf-5710-4a2d-bea9-8f69e2523567,8OO0WLJJ,reliance,INR,CAN,12-Oct-2023,ipad,2023-10-12T15:00:00,411.08,forward,reflect
01af6a93-0fc3-44d8-bc85-3633d457c5a5,V8QOXTK6,Doordash,EUR,CAN,12-Oct-2023,watch,2023-10-12T15:00:00,470.53,,expert
53b0fb9d-9698-4781-b7a5-cb84c189a968,V8QOXTK6,Doordash,EUR,IND,12-Oct-2023,,2023-10-12T15:00:00,103.72,,
99648e67-765c-4e61-a69c-060103d74456,V8QOXTK6,Doordash,JPY,USA,12-Oct-2023,,2023-10-12T15:00:00,969.37,establish,
6eda7372-6ced-4a27-bef2-65c3c8916e2b,F4F2D65J,imapaz,GBP,GBR,12-Oct-2023,,2023-10-12T15:00:00,481.44,,
f2accb3d-23ce-4906-80c4-3d6278d653a8,B7GIZPF6,uber,USD,USA,12-Oct-2023,iPhone,2023-10-12T15:00:00,371.79,Mr,audience
e20b304b-6f8d-4455-9f96-b876e7c148a1,8OO0WLJJ,reliance,GBP,IND,12-Oct-2023,iPhone,2023-10-12T15:00:00,388.96,like,
9e5dfc59-5a69-4636-b9a9-025fab87d047,8OO0WLJJ,reliance,USD,USA,12-Oct-2023,iPhone,2023-10-12T15:00:00,636.88,,
