AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
3504c27d-96b5-4599-9920-42765b8aea73,MB4KPTU2,Amazon,INR,GBR,12-Oct-2023,,2023-10-12T10:00:00,469.26,also,bank
2eb8b6bf-52d7-42db-9623-40a00afc7e50,V8QOXTK6,Doordash,JPY,AUS,12-Oct-2023,,2023-10-12T10:00:00,933.05,director,use
17735d59-1512-42a6-bcc2-b48cfa382003,V8QOXTK6,Doordash,EUR,USA,12-Oct-2023,iPhone,2023-10-12T10:00:00,630.66,effect,
a8f8989c-7fc8-43cd-8675-7f39dda377e2,B7GIZPF6,uber,GBP,CAN,12-Oct-2023,,2023-10-12T10:00:00,14.05,pick,leader
1f8ad29b-c195-450e-a89a-3f53de58e4a2,V8QOXTK6,Doordash,GBP,USA,12-Oct-2023,,2023-10-12T10:00:00,601.83,officer,student
afcfc811-e163-4785-99a7-76f63209715b,MB4KPTU2,Amazon,EUR,IND,12-Oct-2023,,2023-10-12T10:00:00,464.8,light,table
a31b63ea-ea15-47eb-8636-311666bedd72,F4F2D65J,imapaz,INR,IND,12-Oct-2023,,2023-10-12T10:00:00,692.64,water,executive
afcfc811-e163-4785-99a7-76f63209715b,B7GIZPF6,uber,EUR,GBR,12-Oct-2023,macbook,2023-10-12T10:00:00,756.81,often,
4d1a4f43-c226-44ac-8f71-d48afdc0fd88,MB4KPTU2,Amazon,JPY,USA,12-Oct-2023,,2023-10-12T10:00:00,298.08,,
e1c2e049-ac93-4fd2-a5aa-a8676368eb66,F4F2D65J,imapaz,INR,AUS,12-Oct-2023,,2023-10-12T10:00:00,485.51,popular,
8cf23a2d-15ec-4bff-8f8a-33bdec7f86da,B7GIZPF6,uber,GBP,GBR,12-Oct-2023,iPhone,2023-10-12T10:00:00,142.81,,
b20071cd-4a81-4749-9468-276bec3020c2,B7GIZPF6,uber,INR,GBR,12-Oct-2023,iPhone,2023-10-12T10:00:00,994.08,painting,food
99648e67-765c-4e61-a69c-060103d74456,F4F2D65J,imapaz,EUR,USA,12-Oct-2023,,2023-10-12T10:00:00,971.33,,
04d1aa54-4d1b-471a-bcfd-d2781a33e8de,V8QOXTK6,Doordash,GBP,IND,12-Oct-2023,,2023-10-12T10:00:00,103.56,,go
f82a41b1-46ca-4c13-a1d3-9244829675e6,MB4KPTU2,Amazon,USD,IND,12-Oct-2023,ipad,2023-10-12T10:00:00,942.66,,
eb10dffd-6f17-400e-a319-6ac848ff1adf,MB4KPTU2,Amazon,USD,AUS,12-Oct-2023,,2023-10-12T10:00:00,376.07,at,source
b02f37a8-3d04-454b-a37b-d92c659aa00c,MB4KPTU2,Amazon,INR,IND,12-Oct-2023,,2023-10-12T10:00:00,685.3,,issue
24c659e4-793c-40fa-8897-18d2200d0c30,MB4KPTU2,Amazon,USD,CAN,12-Oct-2023,iPhone,2023-10-12T10:00:00,758.04,,most
3081cbdc-0d73-4a88-a2e0-b7b7af6f371e,MB4KPTU2,Amazon,USD,IND,12-Oct-2023,,2023-10-12T10:00:00,166.83,,may
8ceeb3e6-041c-4696-b3f4-1b962836defa,F4F2D65J,imapaz,GBP,AUS,12-Oct-2023,,2023-10-12T10:00:00,125.84,stage,
