AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
afcfc811-e163-4785-99a7-76f63209715b,F4F2D65J,imapaz,EUR,AUS,12-Oct-2023,macbook,2023-10-12T09:00:00,551.53,,number
3fed7b29-4cac-43c9-860c-9b19e7ad9d39,8OO0WLJJ,reliance,USD,AUS,12-Oct-2023,iPhone,2023-10-12T09:00:00,993.7,,treatment
49d85bce-7743-4139-96e4-c042af204e60,V8QOXTK6,Doordash,USD,GBR,12-Oct-2023,ipad,2023-10-12T09:00:00,744.45,,book
8ebfd5f6-c45b-449b-85a6-81a4ecb0868a,MB4KPTU2,Amazon,GBP,GBR,12-Oct-2023,watch,2023-10-12T09:00:00,51.63,,
a31b63ea-ea15-47eb-8636-311666bedd72,V8QOXTK6,Doordash,JPY,IND,12-Oct-2023,,2023-10-12T09:00:00,523.25,Democrat,
5960fbc3-3230-48a5-ab56-9fe217f98b85,V8QOXTK6,Doordash,USD,IND,12-Oct-2023,,2023-10-12T09:00:00,787.93,,
8f36add4-955f-43d3-852e-62a559f20227,B7GIZPF6,uber,INR,USA,12-Oct-2023,,2023-10-12T09:00:00,366.63,,
5cbffb21-d774-4d9b-8a18-1a4acd996e38,MB4KPTU2,Amazon,EUR,USA,12-Oct-2023,macbook,2023-10-12T09:00:00,757.27,wall,baby
53b0fb9d-9698-4781-b7a5-cb84c189a968,F4F2D65J,imapaz,USD,USA,12-Oct-2023,,2023-10-12T09:00:00,245.74,best,brother
1f8ad29b-c195-450e-a89a-3f53de58e4a2,V8QOXTK6,Doordash,JPY,AUS,12-Oct-2023,ipad,2023-10-12T09:00:00,36.85,,
d612884d-7bcb-42fe-843e-f45a7a8e5d6e,8OO0WLJJ,reliance,JPY,USA,12-Oct-2023,,2023-10-12T09:00:00,990.11,against,
9ad9cca5-4db0-40b3-95e4-7995fc4eef87,V8QOXTK6,Doordash,INR,USA,12-Oct-2023,macbook,2023-10-12T09:00:00,248.0,,
5e54b3d4-29b4-460c-8538-7459aaf5ca51,F4F2D65J,imapaz,GBP,IND,12-Oct-2023,watch,2023-10-12T09:00:00,668.27,,become
72da9253-6fa8-4a3b-895e-194db73fa489,V8QOXTK6,Doordash,EUR,GBR,12-Oct-2023,,2023-10-12T09:00:00,417.52,play,
72da9253-6fa8-4a3b-895e-194db73fa489,B7GIZPF6,uber,USD,USA,12-Oct-2023,iPhone,2023-10-12T09:00:00,929.5,,painting
b8893ed5-35c5-44ee-a12d-924f132d5e1f,V8QOXTK6,Doordash,EUR,AUS,12-Oct-2023,,2023-10-12T09:00:00,791.44,floor,sister
53b0fb9d-9698-4781-b7a5-cb84c189a968,MB4KPTU2,Amazon,JPY,USA,12-Oct-2023,,2023-10-12T09:00:00,785.79,,
54701723-1ced-43ec-a835-4672cff33142,V8QOXTK6,Doordash,USD,CAN,12-Oct-2023,macbook,2023-10-12T09:00:00,742.06,,rule
2d8af57e-b65e-4332-ad8f-b3b9f46226e8,F4F2D65J,imapaz,JPY,AUS,12-Oct-2023,watch,2023-10-12T09:00:00,940.74,,
dd30669d-d183-4790-8e1c-737667f681b5,8OO0WLJJ,reliance,INR,GBR,12-Oct-2023,ipad,2023-10-12T09:00:00,428.72,send,
