AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
8118250e-8bff-4dfc-8dac-999c46050409,8OO0WLJJ,reliance,EUR,CAN,12-Oct-2023,ipad,2023-10-12T13:00:00,652.83,,result
72da9253-6fa8-4a3b-895e-194db73fa489,8OO0WLJJ,reliance,INR,USA,12-Oct-2023,,2023-10-12T13:00:00,923.93,,
4994c07d-5f24-4325-8a8d-fe2f10dd53b0,8OO0WLJJ,reliance,USD,IND,12-Oct-2023,iPhone,2023-10-12T13:00:00,733.14,,kid
6eda7372-6ced-4a27-bef2-65c3c8916e2b,V8QOXTK6,Doordash,JPY,CAN,12-Oct-2023,ipad,2023-10-12T13:00:00,747.82,,mention
eb767bb4-21a3-4c01-b3d6-99240901e995,MB4KPTU2,Amazon,EUR,IND,12-Oct-2023,,2023-10-12T13:00:00,675.86,top,
4b522c9e-ec7e-43f9-96b7-3e58550ae25a,F4F2D65J,imapaz,GBP,CAN,12-Oct-2023,,2023-10-12T13:00:00,887.3,perform,everyone
70ed26ff-8f32-4367-93c8-943a0cdc5cd2,F4F2D65J,imapaz,GBP,CAN,12-Oct-2023,,2023-10-12T13:00:00,623.58,star,big
c7556e19-7b21-4532-8061-79b4cfe0631f,V8QOXTK6,Doordash,JPY,GBR,12-Oct-2023,watch,2023-10-12T13:00:00,767.04,maybe,
15451c72-c9b5-4ac0-a9bd-dd2915d6ae78,8OO0WLJJ,reliance,GBP,CAN,12-Oct-2023,,2023-10-12T13:00:00,49.02,,number
4d1a4f43-c226-44ac-8f71-d48afdc0fd88,8OO0WLJJ,reliance,EUR,IND,12-Oct-2023,,2023-10-12T13:00:00,32.07,Congress,
5a3c2395-9d51-444d-9330-d09d58972b63,MB4KPTU2,Amazon,GBP,AUS,12-Oct-2023,,2023-10-12T13:00:00,505.64,trouble,animal
24518eed-3160-4651-a1be-618dad5ea3e5,MB4KPTU2,Amazon,GBP,CAN,12-Oct-2023,,2023-10-12T13:00:00,217.11,,
b02f37a8-3d04-454b-a37b-d92c659aa00c,B7GIZPF6,uber,EUR,AUS,12-Oct-2023,,2023-10-12T13:00:00,816.68,,skin
b354fdd3-224b-420c-a2ef-f1408ad8fed6,MB4KPTU2,Amazon,INR,CAN,12-Oct-2023,,2023-10-12T13:00:00,505.14,conference,six
f1eee6c1-9a2a-4b5f-83bc-a3c2a2090fbe,B7GIZPF6,uber,USD,IND,12-Oct-2023,,2023-10-12T13:00:00,85.19,,science
eaff0250-3592-4cd0-b3a7-acbac868feb1,8OO0WLJJ,reliance,JPY,CAN,12-Oct-2023,,2023-10-12T13:00:00,522.33,think,perform
a8822f5b-ed21-4561-8d40-1d6e28fe66e3,MB4KPTU2,Amazon,GBP,GBR,12-Oct-2023,,2023-10-12T13:00:00,919.03,,
933c0178-f3b4-494f-abf2-9ed61b295a5b,8OO0WLJJ,reliance,USD,CAN,12-Oct-2023,macbook,2023-10-12T13:00:00,731.86,break,
a8822f5b-ed21-4561-8d40-1d6e28fe66e3,V8QOXTK6,Doordash,EUR,CAN,12-Oct-2023,,2023-10-12T13:00:00,704.37,poor,month
5b649d42-73ed-4930-ac8c-08f2dc1eee58,MB4KPTU2,Amazon,INR,CAN,12-Oct-2023,macbook,2023-10-12T13:00:00,574.48,because,
