AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
87a422a0-a681-4f92-aabd-9f7ecb36c62a,B7GIZPF6,uber,GBP,GBR,12-Oct-2023,watch,2023-10-12T18:00:00,591.0,leg,for
fb3b1c1c-6989-45be-ac8a-e4ef6e14a104,V8QOXTK6,Doordash,GBP,IND,12-Oct-2023,,2023-10-12T18:00:00,992.57,present,tend
1b45be5d-4972-4c8d-a40e-b9ab4ec8823c,V8QOXTK6,Doordash,JPY,USA,12-Oct-2023,macbook,2023-10-12T18:00:00,985.18,child,change
5f133daa-6e24-4263-aaf9-f791f7818628,V8QOXTK6,Doordash,GBP,IND,12-Oct-2023,iPhone,2023-10-12T18:00:00,582.49,either,television
036c7f67-ff1e-4c3e-b8ac-4da27b30ed82,F4F2D65J,imapaz,EUR,AUS,12-Oct-2023,watch,2023-10-12T18:00:00,860.35,Congress,TV
acfc492f-7b64-4608-9f1f-3bb23e105c30,MB4KPTU2,Amazon,EUR,USA,12-Oct-2023,macbook,2023-10-12T18:00:00,203.53,material,
bf7fead9-e1ed-4fee-b67d-49b820563b7a,F4F2D65J,imapaz,INR,IND,12-Oct-2023,ipad,2023-10-12T18:00:00,841.69,,return
49d85bce-7743-4139-96e4-c042af204e60,B7GIZPF6,uber,JPY,AUS,12-Oct-2023,ipad,2023-10-12T18:00:00,579.49,,population
9e5dfc59-5a69-4636-b9a9-025fab87d047,B7GIZPF6,uber,INR,GBR,12-Oct-2023,macbook,2023-10-12T18:00:00,624.01,past,another
49d85bce-7743-4139-96e4-c042af204e60,F4F2D65J,imapaz,JPY,USA,12-Oct-2023,,2023-10-12T18:00:00,595.21,entire,notice
4faa4b10-000c-4853-9bde-c8263d32d590,MB4KPTU2,Amazon,INR,IND,12-Oct-2023,,2023-10-12T18:00:00,855.81,ground,room
4219f3a1-ce22-46c2-9ef2-9e81df0b4088,B7GIZPF6,uber,JPY,IND,12-Oct-2023,,2023-10-12T18:00:00,168.15,floor,
702ddf8b-067a-4625-b315-39a74061d9d6,V8QOXTK6,Doordash,JPY,AUS,12-Oct-2023,,2023-10-12T18:00:00,60.81,season,
4e5ae949-cc36-4549-9ff8-92084b0281e4,B7GIZPF6,uber,GBP,AUS,12-Oct-2023,,2023-10-12T18:00:00,389.34,hair,music
ac8306a5-fcd8-475e-adbb-fcf3ac3c292b,V8QOXTK6,Doordash,EUR,USA,12-Oct-2023,macbook,2023-10-12T18:00:00,560.27,,training
49172a8c-8204-4de3-878e-94be2aeb8eeb,8OO0WLJJ,reliance,EUR,CAN,12-Oct-2023,,2023-10-12T18:00:00,82.78,high,
9d6908ff-99ab-4e1a-b9d5-85d086c20cc6,V8QOXTK6,Doordash,EUR,CAN,12-Oct-2023,,2023-10-12T18:00:00,11.72,me,ok
3d524ef4-6a9e-4f77-9ae5-6305785f0e85,B7GIZPF6,uber,JPY,USA,12-Oct-2023,,2023-10-12T18:00:00,559.88,partner,this
d0d35152-cb91-4be4-a9e4-2607eee76f6d,8OO0WLJJ,reliance,USD,IND,12-Oct-2023,,2023-10-12T18:00:00,254.64,,
61023c97-93f4-4970-9e1a-dbf62475a82f,MB4KPTU2,Amazon,JPY,AUS,12-Oct-2023,iPhone,2023-10-12T18:00:00,871.08,,safe
