AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
837a5c42-648c-4f5c-ac57-45c8fa50af1d,F4F2D65J,imapaz,USD,USA,12-Oct-2023,iPhone,2023-10-12T00:00:00,252.27,fact,light
9662ff8b-2e01-4a2a-80d6-472008bdacf0,B7GIZPF6,uber,JPY,IND,12-Oct-2023,,2023-10-12T00:00:00,356.84,,
a883dcf6-43a2-4138-956f-45d467e53ccd,B7GIZPF6,uber,INR,CAN,12-Oct-2023,macbook,2023-10-12T00:00:00,84.56,trial,
5661de52-c5ee-4ce3-bd0d-731f63f8fb21,B7GIZPF6,uber,INR,IND,12-Oct-2023,,2023-10-12T00:00:00,222.88,huge,
189deba7-64e0-46c2-a437-7678c8444900,V8QOXTK6,Doordash,INR,USA,12-Oct-2023,ipad,2023-10-12T00:00:00,65.57,science,
b9342827-bc1f-45ec-bfd3-f3f10627aab5,V8QOXTK6,Doordash,USD,USA,12-Oct-2023,ipad,2023-10-12T00:00:00,724.53,owner,station
a2475b97-ad72-4451-a351-78dfbb9cfa7c,MB4KPTU2,Amazon,JPY,USA,12-Oct-2023,ipad,2023-10-12T00:00:00,302.22,,focus
e58653f5-10d0-4b55-a567-dfe4165a6cca,8OO0WLJJ,reliance,JPY,CAN,12-Oct-2023,iPhone,2023-10-12T00:00:00,804.73,various,no
a2475b97-ad72-4451-a351-78dfbb9cfa7c,F4F2D65J,imapaz,JPY,CAN,12-Oct-2023,ipad,2023-10-12T00:00:00,165.62,,structure
a8822f5b-ed21-4561-8d40-1d6e28fe66e3,F4F2D65J,imapaz,INR,GBR,12-Oct-2023,watch,2023-10-12T00:00:00,235.37,well,early
844e2030-d9cf-4dd4-a26a-2ab21eaa4c58,8OO0WLJJ,reliance,USD,CAN,12-Oct-2023,,2023-10-12T00:00:00,780.32,,receive
e58653f5-10d0-4b55-a567-dfe4165a6cca,F4F2D65J,imapaz,USD,CAN,12-Oct-2023,,2023-10-12T00:00:00,797.91,manage,
b6a3a478-1c42-4a6a-be17-911bf63b4e13,B7GIZPF6,uber,INR,GBR,12-Oct-2023,,2023-10-12T00:00:00,499.37,,particularly
844e2030-d9cf-4dd4-a26a-2ab21eaa4c58,F4F2D65J,imapaz,USD,USA,12-Oct-2023,,2023-10-12T00:00:00,245.91,lot,that
e58653f5-10d0-4b55-a567-dfe4165a6cca,B7GIZPF6,uber,EUR,CAN,12-Oct-2023,,2023-10-12T00:00:00,297.9,,carry
b6a3a478-1c42-4a6a-be17-911bf63b4e13,MB4KPTU2,Amazon,GBP,AUS,12-Oct-2023,macbook,2023-10-12T00:00:00,312.8,,that
ccc95f0a-885c-4e83-85b2-6f1f35a841b2,V8QOXTK6,Doordash,INR,CAN,12-Oct-2023,watch,2023-10-12T00:00:00,994.65,music,
e2441a99-2120-424b-99a3-2ca6429e4893,MB4KPTU2,Amazon,EUR,AUS,12-Oct-2023,,2023-10-12T00:00:00,505.12,,
e58653f5-10d0-4b55-a567-dfe4165a6cca,B7GIZPF6,uber,INR,USA,12-Oct-2023,watch,2023-10-12T00:00:00,577.49,community,soldier
a8822f5b-ed21-4561-8d40-1d6e28fe66e3,MB4KPTU2,Amazon,USD,USA,12-Oct-2023,watch,2023-10-12T00:00:00,19.24,,
