AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
bfd9dcfb-e6c7-4fca-801e-e9360c329120,V8QOXTK6,Doordash,INR,IND,12-Oct-2023,,2023-10-12T12:00:00,377.49,movie,
3816b60d-e6e6-4182-855c-8141654636bc,8OO0WLJJ,reliance,USD,IND,12-Oct-2023,watch,2023-10-12T12:00:00,715.13,exist,old
a2475b97-ad72-4451-a351-78dfbb9cfa7c,V8QOXTK6,Doordash,INR,USA,12-Oct-2023,iPhone,2023-10-12T12:00:00,592.11,,relate
1ec7da55-06d6-4675-8dcb-16133c8ed857,V8QOXTK6,Doordash,INR,AUS,12-Oct-2023,macbook,2023-10-12T12:00:00,463.9,,
82689915-49e4-405e-918f-631d3933684b,F4F2D65J,imapaz,JPY,GBR,12-Oct-2023,ipad,2023-10-12T12:00:00,355.77,few,
a31935b4-9dd8-4912-8aa8-2dc728bd0854,MB4KPTU2,Amazon,INR,CAN,12-Oct-2023,,2023-10-12T12:00:00,869.75,soon,
f7d1daee-fc3e-4027-ae8c-a6d762bd5176,B7GIZPF6,uber,GBP,CAN,12-Oct-2023,iPhone,2023-10-12T12:00:00,606.96,face,throughout
c021243f-5f7b-4261-9010-e39bfca3bdb4,V8QOXTK6,Doordash,GBP,IND,12-Oct-2023,,2023-10-12T12:00:00,226.93,heavy,place
35dd0567-702f-4360-acb0-cb70245a4122,MB4KPTU2,Amazon,INR,IND,12-Oct-2023,watch,2023-10-12T12:00:00,665.78,,
018faf0a-4204-4cb4-821b-9f9bae5c231f,MB4KPTU2,Amazon,JPY,AUS,12-Oct-2023,,2023-10-12T12:00:00,681.74,,large
f811446b-e3d9-4776-8fed-8203547a53ef,B7GIZPF6,uber,USD,CAN,12-Oct-2023,,2023-10-12T12:00:00,529.25,,authority
ffcac556-93ca-462b-aeac-c8f3fbfe5608,8OO0WLJJ,reliance,EUR,CAN,12-Oct-2023,watch,2023-10-12T12:00:00,787.02,politics,movie
3510238d-922b-4a5f-b4d3-d8763cb1ac34,8OO0WLJJ,reliance,JPY,USA,12-Oct-2023,,2023-10-12T12:00:00,406.83,fine,traditional
ad7a70f9-3bb2-49a8-81ff-57bd3e0b8460,8OO0WLJJ,reliance,EUR,IND,12-Oct-2023,,2023-10-12T12:00:00,742.82,find,why
c64c014f-cb30-436b-b2e8-51c5e907ea6a,MB4KPTU2,Amazon,JPY,CAN,12-Oct-2023,,2023-10-12T12:00:00,204.31,decision,
c89655d6-dfc4-4598-af1a-c5319630f519,8OO0WLJJ,reliance,GBP,IND,12-Oct-2023,iPhone,2023-10-12T12:00:00,247.99,say,oil
55246632-8b50-4ff6-acbb-097261186912,B7GIZPF6,uber,USD,CAN,12-Oct-2023,watch,2023-10-12T12:00:00,316.26,,fill
26653fd9-611d-4310-aca6-4fe8409b6a3e,B7GIZPF6,uber,INR,IND,12-Oct-2023,,2023-10-12T12:00:00,952.16,,religious
95c2b047-9956-4204-923a-88fc78794e8d,F4F2D65J,imapaz,EUR,AUS,12-Oct-2023,iPhone,2023-10-12T12:00:00,973.89,car,add
4e84aa0d-b1f0-43a3-b8c1-9216e6517f32,B7GIZPF6,uber,JPY,CAN,12-Oct-2023,,2023-10-12T12:00:00,705.0,,
