AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
f0f7521a-61b5-4069-a642-823b04d46838,F4F2D65J,imapaz,EUR,USA,12-Oct-2023,iPhone,2023-10-12T03:00:00,972.23,support,newspaper
2eb8b6bf-52d7-42db-9623-40a00afc7e50,MB4KPTU2,Amazon,INR,IND,12-Oct-2023,,2023-10-12T03:00:00,516.25,,family
d0d35152-cb91-4be4-a9e4-2607eee76f6d,MB4KPTU2,Amazon,GBP,GBR,12-Oct-2023,ipad,2023-10-12T03:00:00,648.97,,
0e1f607a-f389-41ee-b7ac-0ea0917c31f7,B7GIZPF6,uber,USD,USA,12-Oct-2023,,2023-10-12T03:00:00,737.32,,agree
727c3c37-11fe-4d70-b79a-08ba54414e4d,MB4KPTU2,Amazon,USD,AUS,12-Oct-2023,,2023-10-12T03:00:00,122.78,,money
d5c86a1e-608c-4fb0-a679-ef2e7f6e80b5,F4F2D65J,imapaz,GBP,AUS,12-Oct-2023,ipad,2023-10-12T03:00:00,286.8,,
5a3c2395-9d51-444d-9330-d09d58972b63,MB4KPTU2,Amazon,GBP,GBR,12-Oct-2023,,2023-10-12T03:00:00,198.19,,
08b29b4f-014e-4b16-aec1-b4c4500a628e,8OO0WLJJ,reliance,USD,IND,12-Oct-2023,watch,2023-10-12T03:00:00,617.34,side,skin
4d1a4f43-c226-44ac-8f71-d48afdc0fd88,F4F2D65J,imapaz,INR,CAN,12-Oct-2023,,2023-10-12T03:00:00,655.35,partner,interview
1ef7c122-3371-40cd-984b-4ccbbd06fb73,V8QOXTK6,Doordash,USD,USA,12-Oct-2023,macbook,2023-10-12T03:00:00,374.21,hand,blue
97b088c8-66f9-46cf-8ef2-5089a1d6f4a0,V8QOXTK6,Doordash,USD,CAN,12-Oct-2023,,2023-10-12T03:00:00,163.05,player,run
4e7a9fcc-633d-4439-bc20-6873b8e05a1d,F4F2D65J,imapaz,INR,GBR,12-Oct-2023,,2023-10-12T03:00:00,397.01,,cover
4d1a4f43-c226-44ac-8f71-d48afdc0fd88,V8QOXTK6,Doordash,USD,IND,12-Oct-2023,,2023-10-12T03:00:00,923.4,,
e0205c7e-c793-4b1f-8335-0e3647c54186,B7GIZPF6,uber,USD,CAN,12-Oct-2023,,2023-10-12T03:00:00,560.4,later,
6f8ed3df-0649-4c37-b0f1-a7a8f4faab14,8OO0WLJJ,reliance,EUR,CAN,12-Oct-2023,ipad,2023-10-12T03:00:00,884.99,all,near
82689915-49e4-405e-918f-631d3933684b,V8QOXTK6,Doordash,INR,IND,12-Oct-2023,,2023-10-12T03:00:00,541.46,vote,
164a0111-b6a4-4861-a680-2979874b9a9c,V8QOXTK6,Doordash,INR,USA,12-Oct-2023,macbook,2023-10-12T03:00:00,658.38,attention,development
29438622-6196-4e29-a71b-89c45368ae46,MB4KPTU2,Amazon,EUR,CAN,12-Oct-2023,,2023-10-12T03:00:00,786.95,girl,especially
6c3c0536-4eb3-4e9d-8b8a-74c69b151100,V8QOXTK6,Doordash,EUR,AUS,12-Oct-2023,,2023-10-12T03:00:00,571.97,network,set
6c3c0536-4eb3-4e9d-8b8a-74c69b151100,8OO0WLJJ,reliance,EUR,IND,12-Oct-2023,,2023-10-12T03:00:00,677.07,,one
