AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
d6943c59-2f01-4e43-bea9-8bbe190ea373,V8QOXTK6,Doordash,USD,USA,12-Oct-2023,macbook,2023-10-12T02:00:00,283.0,project,
01af6a93-0fc3-44d8-bc85-3633d457c5a5,MB4KPTU2,Amazon,EUR,IND,12-Oct-2023,iPhone,2023-10-12T02:00:00,249.41,teacher,president
8ceeb3e6-041c-4696-b3f4-1b962836defa,B7GIZPF6,uber,USD,IND,12-Oct-2023,iPhone,2023-10-12T02:00:00,470.91,option,agreement
8a411f21-d3b1-439d-9012-8441467f2297,MB4KPTU2,Amazon,EUR,AUS,12-Oct-2023,,2023-10-12T02:00:00,680.03,necessary,focus
e383acfb-eba7-4889-a40b-16b36797faf1,MB4KPTU2,Amazon,USD,CAN,12-Oct-2023,macbook,2023-10-12T02:00:00,465.71,,
54701723-1ced-43ec-a835-4672cff33142,V8QOXTK6,Doordash,USD,GBR,12-Oct-2023,iPhone,2023-10-12T02:00:00,672.83,,structure
3d524ef4-6a9e-4f77-9ae5-6305785f0e85,B7GIZPF6,uber,EUR,GBR,12-Oct-2023,,2023-10-12T02:00:00,435.72,work,
01af6a93-0fc3-44d8-bc85-3633d457c5a5,MB4KPTU2,Amazon,GBP,GBR,12-Oct-2023,macbook,2023-10-12T02:00:00,922.9,,
a8222ffa-4c90-4a82-b44c-4d9e87869199,F4F2D65J,imapaz,JPY,GBR,12-Oct-2023,macbook,2023-10-12T02:00:00,605.1,wear,
606f2557-9b9b-4415-bb8c-33a09f7f3f02,8OO0WLJJ,reliance,GBP,USA,12-Oct-2023,macbook,2023-10-12T02:00:00,862.88,identify,everybody
77293c3c-ba6d-47d1-a249-b2440bc27329,MB4KPTU2,Amazon,EUR,GBR,12-Oct-2023,macbook,2023-10-12T02:00:00,499.43,,sure
77293c3c-ba6d-47d1-a249-b2440bc27329,F4F2D65J,imapaz,INR,AUS,12-Oct-2023,,2023-10-12T02:00:00,406.3,,
d0d35152-cb91-4be4-a9e4-2607eee76f6d,MB4KPTU2,Amazon,EUR,AUS,12-Oct-2023,,2023-10-12T02:00:00,33.62,,
121277e1-947e-41a8-b4c8-4b01897c1042,MB4KPTU2,Amazon,EUR,AUS,12-Oct-2023,,2023-10-12T02:00:00,53.48,type,walk
795389c3-3d52-4629-81fc-54813fb50ecf,8OO0WLJJ,reliance,EUR,USA,12-Oct-2023,ipad,2023-10-12T02:00:00,820.57,,
0a76e678-0ad2-4e05-b23d-ca9f65cecf8a,8OO0WLJJ,reliance,GBP,USA,12-Oct-2023,macbook,2023-10-12T02:00:00,308.87,,issue
5f133daa-6e24-4263-aaf9-f791f7818628,B7GIZPF6,uber,USD,GBR,12-Oct-2023,iPhone,2023-10-12T02:00:00,645.3,protect,article
e383acfb-eba7-4889-a40b-16b36797faf1,B7GIZPF6,uber,EUR,CAN,12-Oct-2023,,2023-10-12T02:00:00,762.89,nice,
d0f8f276-cb72-49cc-a8ee-b8266071340b,B7GIZPF6,uber,INR,USA,12-Oct-2023,iPhone,2023-10-12T02:00:00,48.29,,nature
77293c3c-ba6d-47d1-a249-b2440bc27329,V8QOXTK6,Doordash,JPY,USA,12-Oct-2023,,2023-10-12T02:00:00,693.46,,
