AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
3510238d-922b-4a5f-b4d3-d8763cb1ac34,8OO0WLJJ,reliance,EUR,GBR,12-Oct-2023,ipad,2023-10-12T21:00:00,954.87,,director
121277e1-947e-41a8-b4c8-4b01897c1042,B7GIZPF6,uber,EUR,CAN,12-Oct-2023,,2023-10-12T21:00:00,705.11,morning,
b92b7f53-6ea8-4610-a9dc-1aa65d8d37a8,8OO0WLJJ,reliance,USD,AUS,12-Oct-2023,,2023-10-12T21:00:00,583.88,morning,but
7922cd02-79de-48d4-b960-d546baa9e61c,MB4KPTU2,Amazon,JPY,AUS,12-Oct-2023,iPhone,2023-10-12T21:00:00,249.22,final,low
5b649d42-73ed-4930-ac8c-08f2dc1eee58,8OO0WLJJ,reliance,JPY,IND,12-Oct-2023,,2023-10-12T21:00:00,494.0,really,yes
6f8ed3df-0649-4c37-b0f1-a7a8f4faab14,V8QOXTK6,Doordash,USD,AUS,12-Oct-2023,ipad,2023-10-12T21:00:00,263.24,,tough
afcfc811-e163-4785-99a7-76f63209715b,8OO0WLJJ,reliance,EUR,GBR,12-Oct-2023,,2023-10-12T21:00:00,266.4,likely,
8fd64e6e-5bc2-4b77-9317-05473944d14c,B7GIZPF6,uber,USD,GBR,12-Oct-2023,macbook,2023-10-12T21:00:00,654.88,,
71baedfa-42f0-4776-b844-5f95def53bd1,F4F2D65J,imapaz,INR,CAN,12-Oct-2023,,2023-10-12T21:00:00,688.75,director,form
59d1801e-a4a1-451e-b362-642de983c5a0,8OO0WLJJ,reliance,INR,AUS,12-Oct-2023,,2023-10-12T21:00:00,565.79,,however
8b1162a8-0fae-49b1-b191-95f45d96cf75,V8QOXTK6,Doordash,INR,IND,12-Oct-2023,ipad,2023-10-12T21:00:00,295.63,,as
4e7a9fcc-633d-4439-bc20-6873b8e05a1d,8OO0WLJJ,reliance,EUR,CAN,12-Oct-2023,watch,2023-10-12T21:00:00,245.61,,story
0a844c37-c292-472d-ba8d-a1bbea6c9334,F4F2D65J,imapaz,INR,IND,12-Oct-2023,macbook,2023-10-12T21:00:00,667.24,truth,
9ba697a8-9af5-442e-a348-8855f6a83b44,MB4KPTU2,Amazon,JPY,GBR,12-Oct-2023,,2023-10-12T21:00:00,908.28,,
afcfc811-e163-4785-99a7-76f63209715b,8OO0WLJJ,reliance,USD,USA,12-Oct-2023,iPhone,2023-10-12T21:00:00,772.7,loss,find
15451c72-c9b5-4ac0-a9bd-dd2915d6ae78,MB4KPTU2,Amazon,JPY,GBR,12-Oct-2023,,2023-10-12T21:00:00,328.67,,whatever
9c2b09ca-7019-4aa1-8f8d-a78f054180a7,B7GIZPF6,uber,USD,IND,12-Oct-2023,,2023-10-12T21:00:00,648.14,,
e6a3c880-8479-4c4b-8763-140f58b82be1,V8QOXTK6,Doordash,JPY,USA,12-Oct-2023,watch,2023-10-12T21:00:00,948.28,between,
72dde027-53df-452e-9adc-f2685f4b4ab6,V8QOXTK6,Doordash,GBP,IND,12-Oct-2023,iPhone,2023-10-12T21:00:00,186.73,education,much
f0f7521a-61b5-4069-a642-823b04d46838,V8QOXTK6,Doordash,EUR,AUS,12-Oct-2023,ipad,2023-10-12T21:00:00,36.99,,them
