AppID,merchant_id,merchant_name,currency,country,report_dt,category,timestamp,currency_value,info2,info3
a2475b97-ad72-4451-a351-78dfbb9cfa7c,F4F2D65J,imapaz,EUR,USA,12-Oct-2023,,2023-10-12T01:00:00,130.74,,establish
164a0111-b6a4-4861-a680-2979874b9a9c,MB4KPTU2,Amazon,GBP,IND,12-Oct-2023,,2023-10-12T01:00:00,472.36,prove,
8b12ac5f-e2e4-4e68-a170-7f279b20d4b1,B7GIZPF6,uber,INR,IND,12-Oct-2023,watch,2023-10-12T01:00:00,441.21,,enjoy
1ef7c122-3371-40cd-984b-4ccbbd06fb73,F4F2D65J,imapaz,INR,CAN,12-Oct-2023,iPhone,2023-10-12T01:00:00,828.71,,range
8b12ac5f-e2e4-4e68-a170-7f279b20d4b1,V8QOXTK6,Doordash,USD,IND,12-Oct-2023,,2023-10-12T01:00:00,84.56,better,stay
77293c3c-ba6d-47d1-a249-b2440bc27329,V8QOXTK6,Doordash,EUR,USA,12-Oct-2023,,2023-10-12T01:00:00,481.33,,machine
3ff10e30-4354-413f-ab74-02de77e4ed99,MB4KPTU2,Amazon,EUR,CAN,12-Oct-2023,,2023-10-12T01:00:00,657.49,,read
e58653f5-10d0-4b55-a567-dfe4165a6cca,V8QOXTK6,Doordash,USD,CAN,12-Oct-2023,,2023-10-12T01:00:00,69.45,capital,interest
1fdaa650-bf1c-4450-9bd2-a0a4ec129e13,F4F2D65J,imapaz,USD,IND,12-Oct-2023,,2023-10-12T01:00:00,193.77,,
9f0890ae-5094-4939-ac49-a72e88a89c7a,8OO0WLJJ,reliance,INR,GBR,12-Oct-2023,watch,2023-10-12T01:00:00,745.91,,
a2475b97-ad72-4451-a351-78dfbb9cfa7c,MB4KPTU2,Amazon,USD,CAN,12-Oct-2023,macbook,2023-10-12T01:00:00,497.23,,
15451c72-c9b5-4ac0-a9bd-dd2915d6ae78,F4F2D65J,imapaz,EUR,USA,12-Oct-2023,watch,2023-10-12T01:00:00,739.58,woman,
e383acfb-eba7-4889-a40b-16b36797faf1,V8QOXTK6,Doordash,USD,AUS,12-Oct-2023,,2023-10-12T01:00:00,962.94,close,professor
7b21a50b-8c1f-491a-96a1-c8baf5f6cba8,B7GIZPF6,uber,EUR,IND,12-Oct-2023,,2023-10-12T01:00:00,245.11,reflect,
e383acfb-eba7-4889-a40b-16b36797faf1,V8QOXTK6,Doordash,JPY,IND,12-Oct-2023,ipad,2023-10-12T01:00:00,427.69,,measure
1ef7c122-3371-40cd-984b-4ccbbd06fb73,MB4KPTU2,Amazon,JPY,CAN,12-Oct-2023,iPhone,2023-10-12T01:00:00,79.43,both,sometimes
8a411f21-d3b1-439d-9012-8441467f2297,F4F2D65J,imapaz,GBP,CAN,12-Oct-2023,ipad,2023-10-12T01:00:00,145.65,talk,state
82689915-49e4-405e-918f-631d3933684b,MB4KPTU2,Amazon,USD,CAN,12-Oct-2023,,2023-10-12T01:00:00,595.75,leave,board
353f75f0-3ffa-4eb6-8913-ff27e6fd467b,B7GIZPF6,uber,INR,GBR,12-Oct-2023,,2023-10-12T01:00:00,797.37,,
ccc95f0a-885c-4e83-85b2-6f1f35a841b2,B7GIZPF6,uber,INR,USA,12-Oct-2023,,2023-10-12T01:00:00,72.56,smile,
